"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","PATENT_ENV","TOT","PC","A","1994",4.45,
"MEX","PATENT_ENV","TOT","PC","A","1995",4.91,
"MEX","PATENT_ENV","TOT","PC","A","1996",5.35,
"MEX","PATENT_ENV","TOT","PC","A","1997",6.19,
"MEX","PATENT_ENV","TOT","PC","A","1998",11.9,
"MEX","PATENT_ENV","TOT","PC","A","1999",11.36,
"MEX","PATENT_ENV","TOT","PC","A","2000",4.18,
"MEX","PATENT_ENV","TOT","PC","A","2001",9.5,
"MEX","PATENT_ENV","TOT","PC","A","2002",9.53,
"MEX","PATENT_ENV","TOT","PC","A","2003",8.74,
"MEX","PATENT_ENV","TOT","PC","A","2004",10.32,
"MEX","PATENT_ENV","TOT","PC","A","2005",9.17,
"MEX","PATENT_ENV","TOT","PC","A","2006",10.16,
"MEX","PATENT_ENV","TOT","PC","A","2007",11.43,
"MEX","PATENT_ENV","TOT","PC","A","2008",12.79,
"MEX","PATENT_ENV","TOT","PC","A","2009",7.87,
"MEX","PATENT_ENV","TOT","PC","A","2010",14.64,
"MEX","PATENT_ENV","TOT","PC","A","2011",15.03,
"MEX","PATENT_ENV","TOT","PC","A","2012",13.56,
"MEX","PATENT_ENV","TOT","PC","A","2013",9.39,
"MEX","PATENT_ENV","TOT","PC","A","2014",14.36,
"MEX","PATENT_ENV","TOT","PC","A","2015",9.14,
"MEX","PATENT_ENV","TOT","PC","A","2016",11.1,
"MEX","PATENT_ENV","TOT","PC","A","2017",13.25,
"MEX","PATENT_ENV","TOT","PC","A","2018",12.92,
"MEX","PATENT_ENV","TOT","PC","A","2019",9.28,
"NLD","PATENT_ENV","TOT","PC","A","1960",2.93,
"NLD","PATENT_ENV","TOT","PC","A","1961",2.82,
"NLD","PATENT_ENV","TOT","PC","A","1962",1.41,
"NLD","PATENT_ENV","TOT","PC","A","1963",2.59,
"NLD","PATENT_ENV","TOT","PC","A","1964",5.03,
"NLD","PATENT_ENV","TOT","PC","A","1965",2.38,
"NLD","PATENT_ENV","TOT","PC","A","1966",2.49,
"NLD","PATENT_ENV","TOT","PC","A","1967",3.65,
"NLD","PATENT_ENV","TOT","PC","A","1968",3.03,
"NLD","PATENT_ENV","TOT","PC","A","1969",5.29,
"NLD","PATENT_ENV","TOT","PC","A","1970",2.15,
"NLD","PATENT_ENV","TOT","PC","A","1971",4.27,
"NLD","PATENT_ENV","TOT","PC","A","1972",5.83,
"NLD","PATENT_ENV","TOT","PC","A","1973",8.3,
"NLD","PATENT_ENV","TOT","PC","A","1974",5.08,
"NLD","PATENT_ENV","TOT","PC","A","1975",5,
"NLD","PATENT_ENV","TOT","PC","A","1976",6.75,
"NLD","PATENT_ENV","TOT","PC","A","1977",6.57,
"NLD","PATENT_ENV","TOT","PC","A","1978",6.64,
"NLD","PATENT_ENV","TOT","PC","A","1979",5.27,
"NLD","PATENT_ENV","TOT","PC","A","1980",7.49,
"NLD","PATENT_ENV","TOT","PC","A","1981",7.37,
"NLD","PATENT_ENV","TOT","PC","A","1982",6.81,
"NLD","PATENT_ENV","TOT","PC","A","1983",5.75,
"NLD","PATENT_ENV","TOT","PC","A","1984",6.77,
"NLD","PATENT_ENV","TOT","PC","A","1985",5.61,
"NLD","PATENT_ENV","TOT","PC","A","1986",6.13,
"NLD","PATENT_ENV","TOT","PC","A","1987",5.79,
"NLD","PATENT_ENV","TOT","PC","A","1988",5.45,
"NLD","PATENT_ENV","TOT","PC","A","1989",5.08,
"NLD","PATENT_ENV","TOT","PC","A","1990",6.67,
"NLD","PATENT_ENV","TOT","PC","A","1991",6.31,
"NLD","PATENT_ENV","TOT","PC","A","1992",7.52,
"NLD","PATENT_ENV","TOT","PC","A","1993",6.33,
"NLD","PATENT_ENV","TOT","PC","A","1994",6.43,
"NLD","PATENT_ENV","TOT","PC","A","1995",5.91,
"NLD","PATENT_ENV","TOT","PC","A","1996",7.27,
"NLD","PATENT_ENV","TOT","PC","A","1997",6.5,
"NLD","PATENT_ENV","TOT","PC","A","1998",6.31,
"NLD","PATENT_ENV","TOT","PC","A","1999",5.86,
"NLD","PATENT_ENV","TOT","PC","A","2000",6,
"NLD","PATENT_ENV","TOT","PC","A","2001",5.51,
"NLD","PATENT_ENV","TOT","PC","A","2002",5.26,
"NLD","PATENT_ENV","TOT","PC","A","2003",5.87,
"NLD","PATENT_ENV","TOT","PC","A","2004",5.7,
"NLD","PATENT_ENV","TOT","PC","A","2005",6.28,
"NLD","PATENT_ENV","TOT","PC","A","2006",7.46,
"NLD","PATENT_ENV","TOT","PC","A","2007",9.14,
"NLD","PATENT_ENV","TOT","PC","A","2008",9.84,
"NLD","PATENT_ENV","TOT","PC","A","2009",12.13,
"NLD","PATENT_ENV","TOT","PC","A","2010",12.03,
"NLD","PATENT_ENV","TOT","PC","A","2011",12.35,
"NLD","PATENT_ENV","TOT","PC","A","2012",11.74,
"NLD","PATENT_ENV","TOT","PC","A","2013",11,
"NLD","PATENT_ENV","TOT","PC","A","2014",10.33,
"NLD","PATENT_ENV","TOT","PC","A","2015",10.86,
"NLD","PATENT_ENV","TOT","PC","A","2016",11.75,
"NLD","PATENT_ENV","TOT","PC","A","2017",11.5,
"NLD","PATENT_ENV","TOT","PC","A","2018",10.77,
"NLD","PATENT_ENV","TOT","PC","A","2019",9.53,
"NZL","PATENT_ENV","TOT","PC","A","1966",8.45,
"NZL","PATENT_ENV","TOT","PC","A","1972",6.9,
"NZL","PATENT_ENV","TOT","PC","A","1973",2.78,
"NZL","PATENT_ENV","TOT","PC","A","1974",8.33,
"NZL","PATENT_ENV","TOT","PC","A","1975",4.96,
"NZL","PATENT_ENV","TOT","PC","A","1976",5.19,
"NZL","PATENT_ENV","TOT","PC","A","1977",9.89,
"NZL","PATENT_ENV","TOT","PC","A","1979",1.62,
"NZL","PATENT_ENV","TOT","PC","A","1980",6.67,
"NZL","PATENT_ENV","TOT","PC","A","1981",1.67,
"NZL","PATENT_ENV","TOT","PC","A","1982",0.71,
"NZL","PATENT_ENV","TOT","PC","A","1983",6.34,
"NZL","PATENT_ENV","TOT","PC","A","1984",1.14,
"NZL","PATENT_ENV","TOT","PC","A","1985",9.96,
"NZL","PATENT_ENV","TOT","PC","A","1986",3.06,
"NZL","PATENT_ENV","TOT","PC","A","1987",16.21,
"NZL","PATENT_ENV","TOT","PC","A","1988",9.21,
"NZL","PATENT_ENV","TOT","PC","A","1989",10.75,
"NZL","PATENT_ENV","TOT","PC","A","1990",10.74,
"NZL","PATENT_ENV","TOT","PC","A","1991",4.08,
"NZL","PATENT_ENV","TOT","PC","A","1992",6.38,
"NZL","PATENT_ENV","TOT","PC","A","1993",7.43,
"NZL","PATENT_ENV","TOT","PC","A","1994",8.48,
"NZL","PATENT_ENV","TOT","PC","A","1995",11.55,
"NZL","PATENT_ENV","TOT","PC","A","1996",8.46,
"NZL","PATENT_ENV","TOT","PC","A","1997",8.46,
"NZL","PATENT_ENV","TOT","PC","A","1998",5.94,
"NZL","PATENT_ENV","TOT","PC","A","1999",4.58,
"NZL","PATENT_ENV","TOT","PC","A","2000",4.2,
"NZL","PATENT_ENV","TOT","PC","A","2001",8.32,
"NZL","PATENT_ENV","TOT","PC","A","2002",5.13,
"NZL","PATENT_ENV","TOT","PC","A","2003",6.96,
"NZL","PATENT_ENV","TOT","PC","A","2004",6.85,
"NZL","PATENT_ENV","TOT","PC","A","2005",6.3,
"NZL","PATENT_ENV","TOT","PC","A","2006",8.51,
"NZL","PATENT_ENV","TOT","PC","A","2007",9.46,
"NZL","PATENT_ENV","TOT","PC","A","2008",10.31,
"NZL","PATENT_ENV","TOT","PC","A","2009",13.42,
"NZL","PATENT_ENV","TOT","PC","A","2010",11.37,
"NZL","PATENT_ENV","TOT","PC","A","2011",13.32,
"NZL","PATENT_ENV","TOT","PC","A","2012",12.4,
"NZL","PATENT_ENV","TOT","PC","A","2013",9.66,
"NZL","PATENT_ENV","TOT","PC","A","2014",13.87,
"NZL","PATENT_ENV","TOT","PC","A","2015",10.23,
"NZL","PATENT_ENV","TOT","PC","A","2016",7.05,
"NZL","PATENT_ENV","TOT","PC","A","2017",11.18,
"NZL","PATENT_ENV","TOT","PC","A","2018",6.45,
"NZL","PATENT_ENV","TOT","PC","A","2019",9.91,
"NOR","PATENT_ENV","TOT","PC","A","1960",5.06,
"NOR","PATENT_ENV","TOT","PC","A","1961",3.88,
"NOR","PATENT_ENV","TOT","PC","A","1962",6.72,
"NOR","PATENT_ENV","TOT","PC","A","1963",6.79,
"NOR","PATENT_ENV","TOT","PC","A","1964",6.33,
"NOR","PATENT_ENV","TOT","PC","A","1965",2.78,
"NOR","PATENT_ENV","TOT","PC","A","1966",4.55,
"NOR","PATENT_ENV","TOT","PC","A","1967",6.7,
"NOR","PATENT_ENV","TOT","PC","A","1968",9.17,
"NOR","PATENT_ENV","TOT","PC","A","1969",5.46,
"NOR","PATENT_ENV","TOT","PC","A","1970",4.78,
"NOR","PATENT_ENV","TOT","PC","A","1971",12.37,
"NOR","PATENT_ENV","TOT","PC","A","1972",9.65,
"NOR","PATENT_ENV","TOT","PC","A","1973",10.95,
"NOR","PATENT_ENV","TOT","PC","A","1974",10.23,
"NOR","PATENT_ENV","TOT","PC","A","1975",8.89,
"NOR","PATENT_ENV","TOT","PC","A","1976",8.84,
"NOR","PATENT_ENV","TOT","PC","A","1977",10.09,
"NOR","PATENT_ENV","TOT","PC","A","1978",6.53,
"NOR","PATENT_ENV","TOT","PC","A","1979",12.25,
"NOR","PATENT_ENV","TOT","PC","A","1980",10.55,
"NOR","PATENT_ENV","TOT","PC","A","1981",12.34,
"NOR","PATENT_ENV","TOT","PC","A","1982",11.46,
"NOR","PATENT_ENV","TOT","PC","A","1983",6.31,
"NOR","PATENT_ENV","TOT","PC","A","1984",7.56,
"NOR","PATENT_ENV","TOT","PC","A","1985",9.46,
"NOR","PATENT_ENV","TOT","PC","A","1986",7.98,
"NOR","PATENT_ENV","TOT","PC","A","1987",7.07,
"NOR","PATENT_ENV","TOT","PC","A","1988",7.1,
"NOR","PATENT_ENV","TOT","PC","A","1989",6.48,
"NOR","PATENT_ENV","TOT","PC","A","1990",9.69,
"NOR","PATENT_ENV","TOT","PC","A","1991",9.32,
"NOR","PATENT_ENV","TOT","PC","A","1992",7.38,
"NOR","PATENT_ENV","TOT","PC","A","1993",7.98,
"NOR","PATENT_ENV","TOT","PC","A","1994",9.03,
"NOR","PATENT_ENV","TOT","PC","A","1995",6.76,
"NOR","PATENT_ENV","TOT","PC","A","1996",8.18,
"NOR","PATENT_ENV","TOT","PC","A","1997",8.06,
"NOR","PATENT_ENV","TOT","PC","A","1998",9.23,
"NOR","PATENT_ENV","TOT","PC","A","1999",6.93,
"NOR","PATENT_ENV","TOT","PC","A","2000",8.09,
"NOR","PATENT_ENV","TOT","PC","A","2001",8.25,
"NOR","PATENT_ENV","TOT","PC","A","2002",8.78,
"NOR","PATENT_ENV","TOT","PC","A","2003",10.03,
"NOR","PATENT_ENV","TOT","PC","A","2004",10.14,
"NOR","PATENT_ENV","TOT","PC","A","2005",11.02,
"NOR","PATENT_ENV","TOT","PC","A","2006",11.44,
"NOR","PATENT_ENV","TOT","PC","A","2007",14.21,
"NOR","PATENT_ENV","TOT","PC","A","2008",14.09,
"NOR","PATENT_ENV","TOT","PC","A","2009",15.62,
"NOR","PATENT_ENV","TOT","PC","A","2010",13.99,
"NOR","PATENT_ENV","TOT","PC","A","2011",14.68,
"NOR","PATENT_ENV","TOT","PC","A","2012",13.75,
"NOR","PATENT_ENV","TOT","PC","A","2013",10.68,
"NOR","PATENT_ENV","TOT","PC","A","2014",8.04,
"NOR","PATENT_ENV","TOT","PC","A","2015",10.49,
"NOR","PATENT_ENV","TOT","PC","A","2016",8.87,
"NOR","PATENT_ENV","TOT","PC","A","2017",10.88,
"NOR","PATENT_ENV","TOT","PC","A","2018",12.97,
"NOR","PATENT_ENV","TOT","PC","A","2019",13.9,
"POL","PATENT_ENV","TOT","PC","A","1961",12.5,
"POL","PATENT_ENV","TOT","PC","A","1964",4.17,
"POL","PATENT_ENV","TOT","PC","A","1965",2.47,
"POL","PATENT_ENV","TOT","PC","A","1966",1.59,
"POL","PATENT_ENV","TOT","PC","A","1967",4.4,
"POL","PATENT_ENV","TOT","PC","A","1968",11.94,
"POL","PATENT_ENV","TOT","PC","A","1970",4.35,
"POL","PATENT_ENV","TOT","PC","A","1972",3.88,
"POL","PATENT_ENV","TOT","PC","A","1973",8.06,
"POL","PATENT_ENV","TOT","PC","A","1974",10.99,
"POL","PATENT_ENV","TOT","PC","A","1975",5.71,
"POL","PATENT_ENV","TOT","PC","A","1976",7.84,
"POL","PATENT_ENV","TOT","PC","A","1977",14.06,
"POL","PATENT_ENV","TOT","PC","A","1978",7.54,
"POL","PATENT_ENV","TOT","PC","A","1979",7.46,
"POL","PATENT_ENV","TOT","PC","A","1980",11.59,
"POL","PATENT_ENV","TOT","PC","A","1981",16.07,
"POL","PATENT_ENV","TOT","PC","A","1982",3.65,
"POL","PATENT_ENV","TOT","PC","A","1983",8.59,
"POL","PATENT_ENV","TOT","PC","A","1984",7.25,
"POL","PATENT_ENV","TOT","PC","A","1985",10.32,
"POL","PATENT_ENV","TOT","PC","A","1986",11.14,
"POL","PATENT_ENV","TOT","PC","A","1987",16.16,
"POL","PATENT_ENV","TOT","PC","A","1988",11.38,
"POL","PATENT_ENV","TOT","PC","A","1989",14.38,
"POL","PATENT_ENV","TOT","PC","A","1990",17.57,
"POL","PATENT_ENV","TOT","PC","A","1991",24.62,
"POL","PATENT_ENV","TOT","PC","A","1992",2.92,
"POL","PATENT_ENV","TOT","PC","A","1993",11.95,
"POL","PATENT_ENV","TOT","PC","A","1994",9.65,
"POL","PATENT_ENV","TOT","PC","A","1995",1.76,
"POL","PATENT_ENV","TOT","PC","A","1996",12.17,
"POL","PATENT_ENV","TOT","PC","A","1997",11.11,
"POL","PATENT_ENV","TOT","PC","A","1998",9.33,
"POL","PATENT_ENV","TOT","PC","A","1999",9.33,
"POL","PATENT_ENV","TOT","PC","A","2000",9.46,
"POL","PATENT_ENV","TOT","PC","A","2001",13.67,
"POL","PATENT_ENV","TOT","PC","A","2002",10.06,
"POL","PATENT_ENV","TOT","PC","A","2003",7.25,
"POL","PATENT_ENV","TOT","PC","A","2004",12.71,
"POL","PATENT_ENV","TOT","PC","A","2005",9.45,
"POL","PATENT_ENV","TOT","PC","A","2006",10.66,
"POL","PATENT_ENV","TOT","PC","A","2007",9.79,
"POL","PATENT_ENV","TOT","PC","A","2008",17.62,
"POL","PATENT_ENV","TOT","PC","A","2009",16.01,
"POL","PATENT_ENV","TOT","PC","A","2010",12.34,
"POL","PATENT_ENV","TOT","PC","A","2011",12.79,
"POL","PATENT_ENV","TOT","PC","A","2012",17.39,
"POL","PATENT_ENV","TOT","PC","A","2013",14.17,
"POL","PATENT_ENV","TOT","PC","A","2014",14.94,
"POL","PATENT_ENV","TOT","PC","A","2015",14.3,
"POL","PATENT_ENV","TOT","PC","A","2016",10.74,
"POL","PATENT_ENV","TOT","PC","A","2017",14.12,
"POL","PATENT_ENV","TOT","PC","A","2018",7.46,
"POL","PATENT_ENV","TOT","PC","A","2019",9.03,
"PRT","PATENT_ENV","TOT","PC","A","1976",12.5,
"PRT","PATENT_ENV","TOT","PC","A","1978",22.22,
"PRT","PATENT_ENV","TOT","PC","A","1980",5.21,
"PRT","PATENT_ENV","TOT","PC","A","1982",11.11,
"PRT","PATENT_ENV","TOT","PC","A","1983",9.91,
"PRT","PATENT_ENV","TOT","PC","A","1984",8.9,
"PRT","PATENT_ENV","TOT","PC","A","1985",10.15,
"PRT","PATENT_ENV","TOT","PC","A","1986",11.11,
"PRT","PATENT_ENV","TOT","PC","A","1987",29.71,
"PRT","PATENT_ENV","TOT","PC","A","1989",22.65,
"PRT","PATENT_ENV","TOT","PC","A","1991",20.07,
"PRT","PATENT_ENV","TOT","PC","A","1992",5.82,
"PRT","PATENT_ENV","TOT","PC","A","1993",20.55,
"PRT","PATENT_ENV","TOT","PC","A","1994",9,
"PRT","PATENT_ENV","TOT","PC","A","1995",12.86,
"PRT","PATENT_ENV","TOT","PC","A","1996",10.68,
"PRT","PATENT_ENV","TOT","PC","A","1997",8.26,
"PRT","PATENT_ENV","TOT","PC","A","1998",9.28,
"PRT","PATENT_ENV","TOT","PC","A","1999",11.64,
"PRT","PATENT_ENV","TOT","PC","A","2000",9.89,
"PRT","PATENT_ENV","TOT","PC","A","2001",16.65,
"PRT","PATENT_ENV","TOT","PC","A","2002",12.61,
"PRT","PATENT_ENV","TOT","PC","A","2003",8.68,
"PRT","PATENT_ENV","TOT","PC","A","2004",9.55,
"PRT","PATENT_ENV","TOT","PC","A","2005",12.46,
"PRT","PATENT_ENV","TOT","PC","A","2006",11.82,
"PRT","PATENT_ENV","TOT","PC","A","2007",15.59,
"PRT","PATENT_ENV","TOT","PC","A","2008",16.03,
"PRT","PATENT_ENV","TOT","PC","A","2009",14.94,
"PRT","PATENT_ENV","TOT","PC","A","2010",17.05,
"PRT","PATENT_ENV","TOT","PC","A","2011",13.19,
"PRT","PATENT_ENV","TOT","PC","A","2012",14.09,
"PRT","PATENT_ENV","TOT","PC","A","2013",10.64,
"PRT","PATENT_ENV","TOT","PC","A","2014",6.93,
"PRT","PATENT_ENV","TOT","PC","A","2015",12.28,
"PRT","PATENT_ENV","TOT","PC","A","2016",12.59,
"PRT","PATENT_ENV","TOT","PC","A","2017",9.49,
"PRT","PATENT_ENV","TOT","PC","A","2018",8.73,
"PRT","PATENT_ENV","TOT","PC","A","2019",6.72,
"SVK","PATENT_ENV","TOT","PC","A","1988",4.84,
"SVK","PATENT_ENV","TOT","PC","A","1989",9.04,
"SVK","PATENT_ENV","TOT","PC","A","1990",6.59,
"SVK","PATENT_ENV","TOT","PC","A","1991",7.17,
"SVK","PATENT_ENV","TOT","PC","A","1992",8.49,
"SVK","PATENT_ENV","TOT","PC","A","1993",16.71,
"SVK","PATENT_ENV","TOT","PC","A","1994",3.42,
"SVK","PATENT_ENV","TOT","PC","A","1995",12.6,
"SVK","PATENT_ENV","TOT","PC","A","1996",9.43,
"SVK","PATENT_ENV","TOT","PC","A","1997",10.54,
"SVK","PATENT_ENV","TOT","PC","A","1998",11.07,
"SVK","PATENT_ENV","TOT","PC","A","1999",8.53,
"SVK","PATENT_ENV","TOT","PC","A","2000",8.51,
"SVK","PATENT_ENV","TOT","PC","A","2001",15.24,
"SVK","PATENT_ENV","TOT","PC","A","2002",2.58,
"SVK","PATENT_ENV","TOT","PC","A","2003",14.06,
"SVK","PATENT_ENV","TOT","PC","A","2004",13.59,
"SVK","PATENT_ENV","TOT","PC","A","2005",7.24,
"SVK","PATENT_ENV","TOT","PC","A","2006",7.41,
"SVK","PATENT_ENV","TOT","PC","A","2007",11.3,
"SVK","PATENT_ENV","TOT","PC","A","2008",9.06,
"SVK","PATENT_ENV","TOT","PC","A","2009",12.5,
"SVK","PATENT_ENV","TOT","PC","A","2010",18.04,
"SVK","PATENT_ENV","TOT","PC","A","2011",22.38,
"SVK","PATENT_ENV","TOT","PC","A","2012",13.47,
"SVK","PATENT_ENV","TOT","PC","A","2013",10.03,
"SVK","PATENT_ENV","TOT","PC","A","2014",14.19,
"SVK","PATENT_ENV","TOT","PC","A","2015",18.67,
"SVK","PATENT_ENV","TOT","PC","A","2016",15.85,
"SVK","PATENT_ENV","TOT","PC","A","2017",16.45,
"SVK","PATENT_ENV","TOT","PC","A","2018",13.6,
"SVK","PATENT_ENV","TOT","PC","A","2019",11.76,
"ESP","PATENT_ENV","TOT","PC","A","1961",2.41,
"ESP","PATENT_ENV","TOT","PC","A","1964",1.52,
"ESP","PATENT_ENV","TOT","PC","A","1965",3.15,
"ESP","PATENT_ENV","TOT","PC","A","1966",1.34,
"ESP","PATENT_ENV","TOT","PC","A","1967",8.16,
"ESP","PATENT_ENV","TOT","PC","A","1968",4.82,
"ESP","PATENT_ENV","TOT","PC","A","1969",2.73,
"ESP","PATENT_ENV","TOT","PC","A","1970",6.61,
"ESP","PATENT_ENV","TOT","PC","A","1971",7.59,
"ESP","PATENT_ENV","TOT","PC","A","1972",3.48,
"ESP","PATENT_ENV","TOT","PC","A","1973",1.74,
"ESP","PATENT_ENV","TOT","PC","A","1974",4.63,
"ESP","PATENT_ENV","TOT","PC","A","1975",5.26,
"ESP","PATENT_ENV","TOT","PC","A","1976",6.39,
"ESP","PATENT_ENV","TOT","PC","A","1977",5.43,
"ESP","PATENT_ENV","TOT","PC","A","1978",12.83,
"ESP","PATENT_ENV","TOT","PC","A","1979",7.79,
"ESP","PATENT_ENV","TOT","PC","A","1980",7.05,
"ESP","PATENT_ENV","TOT","PC","A","1981",10.52,
"ESP","PATENT_ENV","TOT","PC","A","1982",7.7,
"ESP","PATENT_ENV","TOT","PC","A","1983",6.55,
"ESP","PATENT_ENV","TOT","PC","A","1984",6.59,
"ESP","PATENT_ENV","TOT","PC","A","1985",5.85,
"ESP","PATENT_ENV","TOT","PC","A","1986",4.26,
"ESP","PATENT_ENV","TOT","PC","A","1987",4.78,
"ESP","PATENT_ENV","TOT","PC","A","1988",4.89,
"ESP","PATENT_ENV","TOT","PC","A","1989",3.96,
"ESP","PATENT_ENV","TOT","PC","A","1990",5.58,
"ESP","PATENT_ENV","TOT","PC","A","1991",4.89,
"ESP","PATENT_ENV","TOT","PC","A","1992",5.61,
"ESP","PATENT_ENV","TOT","PC","A","1993",6.48,
"ESP","PATENT_ENV","TOT","PC","A","1994",4.71,
"ESP","PATENT_ENV","TOT","PC","A","1995",5.75,
"ESP","PATENT_ENV","TOT","PC","A","1996",6.56,
"ESP","PATENT_ENV","TOT","PC","A","1997",5.55,
"ESP","PATENT_ENV","TOT","PC","A","1998",6.52,
"ESP","PATENT_ENV","TOT","PC","A","1999",6.36,
"ESP","PATENT_ENV","TOT","PC","A","2000",5.92,
"ESP","PATENT_ENV","TOT","PC","A","2001",6.94,
"ESP","PATENT_ENV","TOT","PC","A","2002",4.8,
"ESP","PATENT_ENV","TOT","PC","A","2003",6.79,
"ESP","PATENT_ENV","TOT","PC","A","2004",6.83,
"ESP","PATENT_ENV","TOT","PC","A","2005",9.26,
"ESP","PATENT_ENV","TOT","PC","A","2006",11.08,
"ESP","PATENT_ENV","TOT","PC","A","2007",12.5,
"ESP","PATENT_ENV","TOT","PC","A","2008",11.77,
"ESP","PATENT_ENV","TOT","PC","A","2009",14.6,
"ESP","PATENT_ENV","TOT","PC","A","2010",12.76,
"ESP","PATENT_ENV","TOT","PC","A","2011",14.97,
"ESP","PATENT_ENV","TOT","PC","A","2012",16.31,
"ESP","PATENT_ENV","TOT","PC","A","2013",14.84,
"ESP","PATENT_ENV","TOT","PC","A","2014",13.01,
"ESP","PATENT_ENV","TOT","PC","A","2015",13.62,
"ESP","PATENT_ENV","TOT","PC","A","2016",12.2,
"ESP","PATENT_ENV","TOT","PC","A","2017",13.75,
"ESP","PATENT_ENV","TOT","PC","A","2018",11.65,
"ESP","PATENT_ENV","TOT","PC","A","2019",10.94,
"SWE","PATENT_ENV","TOT","PC","A","1960",4.78,
"SWE","PATENT_ENV","TOT","PC","A","1961",5.29,
"SWE","PATENT_ENV","TOT","PC","A","1962",5.53,
"SWE","PATENT_ENV","TOT","PC","A","1963",6.71,
"SWE","PATENT_ENV","TOT","PC","A","1964",9.42,
"SWE","PATENT_ENV","TOT","PC","A","1965",9.38,
"SWE","PATENT_ENV","TOT","PC","A","1966",9.05,
"SWE","PATENT_ENV","TOT","PC","A","1967",6.9,
"SWE","PATENT_ENV","TOT","PC","A","1968",6.96,
"SWE","PATENT_ENV","TOT","PC","A","1969",7.75,
"SWE","PATENT_ENV","TOT","PC","A","1970",7.27,
"SWE","PATENT_ENV","TOT","PC","A","1971",10.25,
"SWE","PATENT_ENV","TOT","PC","A","1972",10.37,
"SWE","PATENT_ENV","TOT","PC","A","1973",9.89,
"SWE","PATENT_ENV","TOT","PC","A","1974",10.46,
"SWE","PATENT_ENV","TOT","PC","A","1975",9.93,
"SWE","PATENT_ENV","TOT","PC","A","1976",7.65,
"SWE","PATENT_ENV","TOT","PC","A","1977",10.05,
"SWE","PATENT_ENV","TOT","PC","A","1978",9.77,
"SWE","PATENT_ENV","TOT","PC","A","1979",9.98,
"SWE","PATENT_ENV","TOT","PC","A","1980",10.42,
"SWE","PATENT_ENV","TOT","PC","A","1981",11.02,
"SWE","PATENT_ENV","TOT","PC","A","1982",8.77,
"SWE","PATENT_ENV","TOT","PC","A","1983",9.21,
"SWE","PATENT_ENV","TOT","PC","A","1984",10.58,
"SWE","PATENT_ENV","TOT","PC","A","1985",9.44,
"SWE","PATENT_ENV","TOT","PC","A","1986",8.67,
"SWE","PATENT_ENV","TOT","PC","A","1987",8.32,
"SWE","PATENT_ENV","TOT","PC","A","1988",7.49,
"SWE","PATENT_ENV","TOT","PC","A","1989",7.92,
"SWE","PATENT_ENV","TOT","PC","A","1990",7.25,
"SWE","PATENT_ENV","TOT","PC","A","1991",7.96,
"SWE","PATENT_ENV","TOT","PC","A","1992",8.74,
"SWE","PATENT_ENV","TOT","PC","A","1993",9.83,
"SWE","PATENT_ENV","TOT","PC","A","1994",8.89,
"SWE","PATENT_ENV","TOT","PC","A","1995",8.58,
"SWE","PATENT_ENV","TOT","PC","A","1996",7.76,
"SWE","PATENT_ENV","TOT","PC","A","1997",7.21,
"SWE","PATENT_ENV","TOT","PC","A","1998",7.43,
"SWE","PATENT_ENV","TOT","PC","A","1999",6.48,
"SWE","PATENT_ENV","TOT","PC","A","2000",5.56,
"SWE","PATENT_ENV","TOT","PC","A","2001",5.76,
"SWE","PATENT_ENV","TOT","PC","A","2002",7.06,
"SWE","PATENT_ENV","TOT","PC","A","2003",7.58,
"SWE","PATENT_ENV","TOT","PC","A","2004",8.35,
"SWE","PATENT_ENV","TOT","PC","A","2005",7.4,
"SWE","PATENT_ENV","TOT","PC","A","2006",7.99,
"SWE","PATENT_ENV","TOT","PC","A","2007",7.95,
"SWE","PATENT_ENV","TOT","PC","A","2008",8.41,
"SWE","PATENT_ENV","TOT","PC","A","2009",10.72,
"SWE","PATENT_ENV","TOT","PC","A","2010",11.94,
"SWE","PATENT_ENV","TOT","PC","A","2011",11.84,
"SWE","PATENT_ENV","TOT","PC","A","2012",11.86,
"SWE","PATENT_ENV","TOT","PC","A","2013",13.49,
"SWE","PATENT_ENV","TOT","PC","A","2014",14.47,
"SWE","PATENT_ENV","TOT","PC","A","2015",13.73,
"SWE","PATENT_ENV","TOT","PC","A","2016",13.98,
"SWE","PATENT_ENV","TOT","PC","A","2017",14,
"SWE","PATENT_ENV","TOT","PC","A","2018",12.5,
"SWE","PATENT_ENV","TOT","PC","A","2019",12.21,
"CHE","PATENT_ENV","TOT","PC","A","1960",4.35,
"CHE","PATENT_ENV","TOT","PC","A","1961",4.02,
"CHE","PATENT_ENV","TOT","PC","A","1962",5.2,
"CHE","PATENT_ENV","TOT","PC","A","1963",5.12,
"CHE","PATENT_ENV","TOT","PC","A","1964",5.14,
"CHE","PATENT_ENV","TOT","PC","A","1965",5.03,
"CHE","PATENT_ENV","TOT","PC","A","1966",5.08,
"CHE","PATENT_ENV","TOT","PC","A","1967",4.66,
"CHE","PATENT_ENV","TOT","PC","A","1968",4.57,
"CHE","PATENT_ENV","TOT","PC","A","1969",3.91,
"CHE","PATENT_ENV","TOT","PC","A","1970",4.72,
"CHE","PATENT_ENV","TOT","PC","A","1971",5.61,
"CHE","PATENT_ENV","TOT","PC","A","1972",4.67,
"CHE","PATENT_ENV","TOT","PC","A","1973",5.97,
"CHE","PATENT_ENV","TOT","PC","A","1974",5.8,
