"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","GFCFASSET","OTHBUILDING","PC_GFCF","A","2021",34.8578835526964,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1970",30.4340797025301,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1971",30.6210809196775,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1972",29.151418904923,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1973",29.1472778036296,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1974",34.558583993919,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1975",32.6558637736886,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1976",32.3940823154755,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1977",31.3406386749123,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1978",30.8063752564305,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1979",29.911668729605,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1980",29.037999260355,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1981",30.2871396024825,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1982",32.8401837379944,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1983",30.0566190347803,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1984",29.2814032440588,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1985",31.2081954037081,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1986",31.4459668950343,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1987",31.4116080346244,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1988",29.3393004134695,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1989",31.4412820925122,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1990",31.7417850037731,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1991",29.1514518314696,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1992",25.316783283811,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1993",24.3346687652025,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1994",25.4737451178938,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1995",27.854453221021,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1996",28.5841336272935,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1997",28.0499979763366,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1998",29.0569960008366,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","1999",26.7584738367019,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2000",24.4350755771094,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2001",24.5630645336816,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2002",24.9899623348565,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2003",25.3007231261299,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2004",27.3723751955227,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2005",29.5065088416566,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2006",32.8585361275987,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2007",33.7131490145526,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2008",37.549435494757,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2009",36.9333620753229,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2010",38.5997279973125,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2011",43.12125573796,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2012",45.666548285498,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2013",45.2272695542101,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2014",40.984877313151,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2015",37.6435564397527,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2016",35.9653486454987,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2017",37.6517497952935,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2018",37.3957289337753,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2019",38.5148821527813,
"AUS","GFCFASSET","OTHBUILDING","PC_GFCF","A","2020",36.7929392627303,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","1990",0.397774325268448,"E"
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","1991",0.396421039625114,"E"
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","1992",0.411344855615397,"E"
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","1993",0.409999485840293,"E"
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","1994",0.417955725293481,"E"
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","1995",0.44878150602724,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","1996",0.482997193394687,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","1997",0.493452384610185,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","1998",0.39642297409422,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","1999",0.256151217546358,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2000",0.230194042763564,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2001",0.341801477336429,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2002",0.373925501432665,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2003",0.388958709831298,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2004",0.342239146724627,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2005",0.310847078903213,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2006",0.344509286688115,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2007",0.352781839279492,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2008",0.453659844490124,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2009",0.598349408692363,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2010",0.514868089541595,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2011",0.565666502705362,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2012",0.589157863904163,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2013",0.562622050984325,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2014",0.549098740759425,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2015",0.431538955543685,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2016",0.460605036811802,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2017",0.380541066944001,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2018",0.369504015897988,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2019",0.385376705729851,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2020",0.430246052906947,
"GBR","GFCFASSET","CULTASSET","PC_GFCF","A","2021",0.407563035826635,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1970",23.1658890102254,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1971",25.255883124836,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1972",27.3665409803532,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1973",28.7957074721781,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1974",28.006882090435,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1975",25.6100384312636,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1976",29.6626599457154,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1977",28.9440407662546,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1978",28.3170234102147,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1979",26.2225869013874,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1980",23.5397219012503,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1981",23.3805689980686,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1982",20.8408003926627,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1983",25.0104431272933,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1984",24.7135878026521,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1985",24.8826517800228,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1986",28.1247461298912,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1987",31.3038630027877,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1988",30.2845098619747,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1989",30.7164535290913,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1990",28.0803677892896,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1991",26.3753032593791,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1992",29.1187684442562,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1993",28.807077461757,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1994",27.9080971633561,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1995",23.9520251671254,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1996",24.7299127434187,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1997",23.9048131188858,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1998",22.2555566475453,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1999",22.4253324291653,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2000",22.4318551902611,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2001",24.0335755536671,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2002",27.7040572391984,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2003",28.6853256021409,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2004",29.8902186660546,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2005",29.154895549793,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2006",29.0317494613044,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2007",30.4236712745444,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2008",28.3753031054974,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2009",29.5657557265411,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2010",29.3638631275983,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2011",28.7021297510615,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2012",28.9776319993565,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2013",28.5637283987646,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2014",28.378022863391,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2015",30.9583091091395,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2016",34.1773222160074,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2017",34.6860225544256,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2018",33.6355057563747,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2019",33.3818854132073,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2020",36.8763489874315,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2021",41.7633285877807,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1975",24.7527687187911,"E"
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1976",24.3750945497434,"E"
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1977",26.4035361543889,"E"
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1978",28.4288426923491,"E"
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1979",27.6096591630875,"E"
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1980",26.6449157150625,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1981",25.6464891041162,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1982",25.7264593097571,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1983",25.2034358047016,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1984",25.3482092097783,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1985",23.6794640556558,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1986",21.9482421875,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1987",21.4834320825104,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1988",23.8850851221318,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1989",25.3752952830908,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1990",24.6999555489702,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1991",24.7542806315321,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1992",22.5642114200807,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1993",23.2011210625724,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1994",24.4815974478644,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1995",23.4801831675351,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1996",21.6961299569995,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1997",23.0967469370511,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1998",23.956347871585,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1999",25.4765666140074,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2000",26.2364907819453,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2001",23.3284971587474,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2002",23.4505549320364,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2003",25.3509196515005,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2004",27.0234321937967,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2005",27.960151551281,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2006",28.901366939377,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2007",26.9425358460553,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2008",24.3616417628145,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2009",23.56184084372,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2010",28.3916183937639,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2011",29.1290754801251,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2012",29.0914969285483,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2013",28.8856272377521,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2014",27.8536859876196,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2015",28.1881587450142,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2016",28.9909851639245,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2017",29.1905600030281,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2018",29.96635993094,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2019",29.4895136724905,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2020",29.1609473007489,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2021",30.66531234129,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1970",22.9353990870107,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1971",20.6823558709999,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1972",16.9833988641328,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1973",17.613805415055,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1974",23.7681294161398,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1975",21.8689049874617,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1976",18.4848643552949,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1977",17.7462256709409,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1978",18.5918865732508,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1979",16.2286041681587,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1980",17.0615351629503,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1981",14.1051055630259,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1982",15.6749005295297,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1983",17.7999117014928,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1984",14.8578673028409,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1985",13.8063131497671,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1986",13.7475315205833,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1987",12.8068572919895,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1988",14.0705247883161,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1989",15.0223797262752,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1990",19.7095119801266,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1991",20.7063346150956,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1992",19.6160290679957,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1993",20.3017147875268,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1994",18.0775640836553,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1995",17.7465723063189,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1996",16.8142381437995,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1997",16.2115021722231,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1998",17.1112081816774,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1999",14.9599760984024,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2000",11.869203282243,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2001",13.8706247263442,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2002",15.1919080740569,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2003",16.4768818528896,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2004",16.8165394255812,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2005",17.3846872462945,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2006",16.6561767061567,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2007",15.6833139818883,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2008",14.3283127352313,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2009",13.6938598995097,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2010",11.5518081052884,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2011",10.8160022997683,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2012",10.7102965176411,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2013",13.0889910862336,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2014",14.3533188198328,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2015",15.968342731429,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2016",18.4394739421038,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2017",19.6258528509211,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2018",19.2306558314163,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2019",17.7613000021934,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2020",16.9110920834961,"E"
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1972",10.0416839456035,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1973",10.2081543980195,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1974",9.777191700673,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1975",9.56563728758996,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1976",9.75050157421024,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1977",10.5482488041553,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1978",10.4569893917976,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1979",10.3976664500778,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1980",9.40958805909771,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1981",9.08141460548106,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1982",8.91297677884315,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1983",9.58912519507436,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1984",9.73101683149306,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1985",9.82736240661203,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1986",9.91882753349336,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1987",9.35360965432487,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1988",8.93301112600923,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1989",8.15660461945477,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1990",8.28057343106915,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1991",8.37732638485283,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1992",8.08487959430568,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1993",8.65022371080525,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1994",9.29823865252782,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1995",9.14697149252542,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1996",8.81215235293229,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1997",8.68901986140393,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1998",8.59583738441104,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","1999",9.29639803874843,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2000",8.45672929817922,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2001",7.78307335527874,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2002",7.44703220185556,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2003",6.79864991807226,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2004",7.26336461382361,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2005",7.36473885743923,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2006",7.45807698615521,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2007",7.19956522331205,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2008",6.24094119147444,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2009",4.37671480356503,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2010",6.63541673091904,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2011",7.78376000156008,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2012",8.35497086146212,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2013",8.80924270128475,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2014",9.03628627083345,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2015",9.53105026915274,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2016",8.97439903085627,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2017",8.59341361825651,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2018",8.49299807552176,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2019",8.49781397338661,
"USA","GFCFASSET","TRANSPEQT","PC_GFCF","A","2020",5.97819752968447,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1995",5.69618643322732,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1996",11.3730991647416,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1997",11.2601616569443,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1998",14.9761358783355,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1999",8.1207583515631,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2000",14.3754040187658,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2001",11.4564478013911,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2002",11.1951769963549,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2003",6.68085666451715,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2004",8.27058035020465,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2005",4.59656656585888,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2006",11.2149577915043,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2007",1.54658324909269,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2008",0.642433842573864,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2009",-1.30987231391796,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2010",4.84260564141125,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2011",8.36622549860165,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2012",17.3087694369065,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2013",10.5002966789653,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2014",12.9786637334985,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2015",19.3669655801365,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2016",16.9618927282665,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2017",14.0267101950643,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2018",12.9700302123594,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2019",9.97572914582339,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2020",7.39285693639735,
"ISL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2021",12.3031928097102,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","1995",6.75016175516234,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","1996",6.98821038428747,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","1997",6.97385143753973,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","1998",6.03087186640288,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","1999",6.66138949597742,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2000",7.53146183680466,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2001",7.30718211142948,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2002",7.43518491759642,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2003",7.52879632257663,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2004",7.48451357461747,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2005",7.20458687722084,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2006",6.6538886469878,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2007",9.15115075139313,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2008",8.07324473736496,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2009",8.54512506194351,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2010",13.9224833878394,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2011",7.64265029698657,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2012",8.0604834567552,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2013",11.1610634204823,
"SVK","GFCFASSET","FIXASSET","PC_GFCF","A","2014",9.43240388337195,
